ID_Pelanggan,Lama_Berlangganan,Perangkat_Login,Tingkat_Kota,Jarak_Gudang_ke_Rumah,Metode_Pembayaran,Jenis_Kelamin,Jam_di_Aplikasi,Skor_Kepuasan,Status_Perkawinan,Komplain,Hari_Sejak_Pesanan_Terakhir,Jumlah_Cashback,Churn
51271,20.0,Komputer,1,85.77661707461323,UPI,Pria,4,4,Cerai,1,23.62271716874784,496.4571094972548,1
51272,30.0,Komputer,2,39.437638252439285,UPI,Wanita,4,4,Single,0,15.477910433796,285.4417289163547,0
51273,20.0,HP,3,35.91854498397974,COD,Wanita,3,3,Cerai,1,18.28085362326432,257.91302896692343,0
51274,10.0,HP,1,119.76740738919996,COD,Wanita,2,4,Menikah,0,16.914584260496916,467.84539710129206,1
51275,10.0,HP,1,103.68597637806523,COD,Wanita,3,2,Menikah,0,16.693749613024515,311.69533463084406,0
51276,5.0,Smartphone,2,51.91284911230172,COD,Pria,5,3,Cerai,0,0.4315246374310022,382.03078477172494,0
51277,5.0,HP,3,117.7300388988974,Credit Card,Wanita,2,3,Single,0,13.134281994621166,438.49841890480434,1
51278,30.0,HP,3,79.76302069320957,UPI,Wanita,5,2,Cerai,0,20.542755715638357,194.19775828980733,0
51279,5.0,Smartphone,2,90.33258196617244,Credit Card,Wanita,1,5,Cerai,0,1.112971285289999,167.7866340778118,0
51280,10.0,Smartphone,2,8.623999954454334,UPI,Wanita,3,5,Menikah,0,23.90414209720677,127.40272223640238,0
51281,20.0,HP,3,18.984604825026565,UPI,Pria,4,5,Single,0,10.60399207514973,458.8533196984261,0
51282,20.0,HP,2,77.80478954706741,Debit Card,Wanita,2,4,Single,0,7.247387301284281,180.1468378972595,0
51283,10.0,HP,3,108.38775800469064,COD,Wanita,3,2,Single,0,13.29553404104857,223.1016176257576,0
51284,10.0,HP,3,76.7305285000735,COD,Pria,4,3,Single,0,20.030354696075907,214.32277043158044,1
51285,10.0,Komputer,1,20.412862846684057,COD,Wanita,1,3,Menikah,1,11.86887654421594,221.83519500895795,1
51286,10.0,Komputer,1,18.312405318327333,Debit Card,Wanita,2,3,Single,1,16.127641914659797,367.22445073148737,0
51287,10.0,HP,3,102.0813780197694,Credit Card,Wanita,5,4,Single,1,12.497859696671496,481.6454234962153,0
51288,10.0,Komputer,3,21.019768951410143,Credit Card,Pria,1,4,Single,1,15.78180641602898,231.78137438301616,1
51289,10.0,Smartphone,3,64.82667545796292,Credit Card,Wanita,4,5,Menikah,0,3.450772879915914,263.05886186347874,0
51290,10.0,Komputer,3,9.26803179566476,Credit Card,Pria,2,4,Menikah,1,0.9665846544524986,408.4587936434445,0
51291,10.0,Komputer,3,14.277023249985398,Credit Card,Pria,2,5,Single,0,3.4225351424348185,272.9351776750743,1
51292,5.0,HP,3,82.32005077892946,COD,Pria,1,5,Menikah,0,7.145953616598219,470.417107170419,0
51293,10.0,Komputer,2,84.25586219916441,UPI,Pria,2,3,Cerai,1,6.333901561202671,301.2872202980866,0
51294,20.0,Komputer,3,44.26898175997088,Credit Card,Pria,4,4,Single,0,15.379383741516172,239.09394230544612,1
51295,30.0,Komputer,2,29.79512300295015,Credit Card,Pria,1,5,Menikah,0,11.397235603356023,488.6289934937079,0
51296,5.0,Komputer,2,98.57668113709042,Debit Card,Pria,5,2,Single,0,0.9702995256711756,270.312750425672,0
51297,5.0,Smartphone,3,29.96687138903739,Credit Card,Wanita,1,2,Single,0,0.8716476579256394,192.46994847521705,0
51298,5.0,HP,3,67.33311301163366,Debit Card,Wanita,1,4,Menikah,0,2.264700053016644,171.08032591581318,0
51299,20.0,HP,2,116.34401669923412,COD,Pria,5,3,Cerai,0,8.82702893502165,498.0725303313303,1
51300,20.0,Smartphone,2,22.003030354174136,UPI,Pria,4,3,Single,0,0.1545737740932362,401.19507725153966,1
51301,10.0,Komputer,3,113.20077076189152,Credit Card,Pria,3,5,Cerai,0,12.349681635753509,263.4639189820723,0
51302,30.0,Smartphone,3,26.03270110289689,Debit Card,Pria,3,4,Menikah,0,9.016741607732568,430.545337140876,0
51303,10.0,Komputer,2,70.2559689226714,Credit Card,Pria,5,2,Single,0,13.88603256102066,318.722451805794,1
51304,10.0,Smartphone,2,48.35588687525563,Credit Card,Pria,4,5,Menikah,1,18.02063070207002,226.95582945330895,0
51305,20.0,HP,2,115.96678917270998,Credit Card,Wanita,2,5,Menikah,0,6.27432038699636,397.3543234943838,0
51306,30.0,HP,1,36.45733333522274,Credit Card,Wanita,5,1,Menikah,1,3.9270911907227424,398.35789555326073,0
51307,20.0,HP,2,50.96067023986167,Debit Card,Pria,3,4,Menikah,0,6.951338899084688,300.067691673654,0
51308,30.0,Komputer,1,118.02891355337336,Debit Card,Pria,4,5,Single,0,0.0440795487976375,118.06333614219857,0
51309,10.0,Komputer,3,66.69409498667441,Credit Card,Pria,1,2,Cerai,0,3.0003238881445182,130.80899462946704,0
51310,30.0,Smartphone,3,62.80246329644415,Credit Card,Wanita,4,1,Cerai,0,18.77075909215836,415.4997916005085,1
51311,10.0,Smartphone,2,34.644526143459004,COD,Pria,4,2,Single,0,5.570171060007128,429.3905503952853,1
51312,30.0,HP,3,85.65680943570077,UPI,Wanita,3,3,Single,0,24.85749084510097,371.3158994308729,0
51313,10.0,Komputer,3,6.652889454444429,Credit Card,Wanita,3,1,Cerai,0,4.195788034120229,435.6274301670732,0
51314,30.0,Smartphone,3,10.693952415763755,Debit Card,Wanita,2,1,Cerai,0,19.719292889137336,387.7949881430448,0
51315,10.0,Komputer,3,73.9262375206173,Credit Card,Pria,2,5,Single,0,17.626111795638362,458.7738482035664,0
51316,20.0,Komputer,1,44.29257598912223,COD,Pria,5,3,Menikah,1,8.05330357040769,160.1593090453121,0
51317,10.0,HP,1,114.63138280311048,Debit Card,Wanita,1,5,Single,0,8.268478589149131,255.0966113307494,0
51318,20.0,HP,2,108.86692943312036,COD,Wanita,2,4,Cerai,0,14.088789524177614,285.6443175563277,0
51319,10.0,Komputer,2,87.07621974782133,COD,Wanita,3,2,Menikah,0,21.30935243706396,219.06551790328544,0
51320,10.0,Komputer,2,99.08674182969716,Credit Card,Wanita,4,2,Cerai,0,9.65467360298661,390.1465792597776,1
51321,5.0,Komputer,3,81.74316271178473,Credit Card,Pria,5,5,Menikah,1,1.5294970229601634,464.9755250756561,0
51322,5.0,Komputer,3,19.44194181166848,Credit Card,Wanita,2,2,Cerai,1,9.360479422557418,264.99287970771053,0
51323,30.0,HP,1,93.0374875142583,Credit Card,Pria,4,2,Menikah,0,5.182816831068535,476.6167858391866,0
51324,5.0,Smartphone,1,29.172076402667333,Credit Card,Wanita,4,4,Single,0,23.48017542662544,306.70756285762263,0
51325,30.0,HP,2,42.19592833652263,Credit Card,Pria,2,3,Single,0,17.43185865939869,309.0062507264205,1
51326,10.0,Smartphone,1,99.21193439177831,Debit Card,Wanita,1,1,Menikah,0,1.270816605333716,340.0878162711026,0
51327,5.0,Komputer,1,66.70044496524655,COD,Pria,1,5,Menikah,0,7.32471343156516,207.3324260477301,1
51328,20.0,Smartphone,1,103.89318213109206,COD,Pria,5,5,Single,1,1.255399123020173,253.3442076540148,0
51329,20.0,HP,1,29.49906178197538,Credit Card,Pria,1,4,Single,0,20.75041675936965,321.29498115419784,1
51330,10.0,HP,1,74.89452043979203,UPI,Wanita,5,4,Menikah,0,22.657410047679026,476.7931542293047,0
51331,10.0,Komputer,2,14.635961843050088,COD,Pria,3,1,Menikah,0,2.80699014597686,357.0770313820874,0
51332,20.0,HP,2,78.95201425710341,Credit Card,Wanita,2,3,Single,1,11.007251150217405,233.2466231554838,0
51333,5.0,Komputer,1,92.6914143441865,UPI,Pria,4,5,Cerai,0,23.29708204591065,104.18742932660106,0
51334,30.0,HP,2,72.26705280755299,UPI,Pria,5,4,Single,0,3.630292167866764,492.6662599719623,0
51335,30.0,HP,3,35.61662267236318,COD,Wanita,1,5,Menikah,0,7.297589766407872,297.1938231273582,0
51336,20.0,Komputer,1,8.604406918769673,COD,Pria,5,2,Menikah,0,7.6068662543163965,475.3980633323084,1
51337,5.0,Smartphone,3,18.73662165589286,COD,Pria,5,5,Cerai,0,0.7514578050499626,319.7380935340211,0
51338,20.0,HP,2,76.56484259351302,Credit Card,Wanita,1,3,Single,0,0.9068308672497666,342.1859440889155,0
51339,10.0,Smartphone,2,112.45832493688908,UPI,Pria,1,3,Menikah,0,23.819820677072823,384.7649023615888,0
51340,10.0,HP,3,28.751456456780737,Credit Card,Pria,2,5,Single,0,14.27731522465635,228.39029346576223,0
51341,5.0,HP,2,89.52800714708636,Credit Card,Pria,4,2,Menikah,0,7.666208035715447,379.5935842700138,0
51342,10.0,HP,1,104.64187227363978,Debit Card,Pria,2,3,Cerai,0,9.466866517664611,310.7167639405535,0
51343,30.0,HP,3,64.90145052146377,COD,Wanita,2,4,Single,0,17.871073221125606,368.9919798330027,0
51344,20.0,Smartphone,1,81.96556652202064,UPI,Pria,1,5,Single,0,9.16293008886551,434.333304363936,1
51345,20.0,Smartphone,3,98.72676141775705,Credit Card,Pria,1,2,Cerai,0,5.694010077332207,173.69165210879356,0
51346,10.0,HP,2,34.97764314016826,Debit Card,Pria,4,4,Menikah,0,2.545933539994985,345.4203641343039,0
51347,10.0,HP,3,39.14300254082495,Credit Card,Pria,5,5,Menikah,0,18.22332529295093,120.84453144393464,0
51348,10.0,Smartphone,3,5.07216441227246,Credit Card,Pria,2,2,Single,1,4.514125416880618,140.84603557961475,0
51349,30.0,Komputer,1,115.75582505324728,Credit Card,Pria,4,4,Cerai,0,1.7412067481574396,369.8376942942348,0
51350,10.0,Komputer,2,110.51766287857966,Credit Card,Pria,2,3,Single,0,10.673861137411924,128.37506072332778,0
51351,30.0,Smartphone,1,92.92535033233447,Credit Card,Pria,5,5,Single,0,0.9892740452838444,338.14311192558955,0
51352,10.0,HP,2,14.093742412314532,Debit Card,Wanita,2,5,Menikah,0,24.12495145857217,188.00503946055417,0
51353,10.0,HP,1,56.46283231544344,UPI,Wanita,3,3,Menikah,0,15.682324189370997,221.6339314046992,0
51354,20.0,Komputer,3,16.71755170672857,UPI,Wanita,4,1,Menikah,0,3.81742026116402,151.85460085897057,0
51355,10.0,Komputer,1,6.83083073522184,COD,Wanita,1,4,Menikah,0,4.311352161211521,199.46699446913573,0
51356,30.0,Smartphone,2,75.86104099944869,COD,Pria,2,3,Menikah,0,14.245712006821137,428.5167139277312,0
51357,30.0,Komputer,2,115.49538296422168,UPI,Pria,4,5,Cerai,1,8.91414393344484,355.55136224261105,0
51358,10.0,Smartphone,3,108.82982269469726,Credit Card,Wanita,4,4,Single,0,19.35666860469284,479.9039178851419,1
51359,5.0,Komputer,2,85.1268037175715,Credit Card,Wanita,2,4,Cerai,0,13.645162140472916,119.49794214150212,1
51360,10.0,Komputer,1,16.113667178960213,Credit Card,Wanita,1,1,Single,1,10.833346888123533,416.9647988736274,0
51361,30.0,Komputer,3,36.52886433231451,Credit Card,Pria,1,5,Menikah,0,24.07450620163179,379.63087331176985,0
51362,5.0,HP,2,41.806523591808464,COD,Pria,2,2,Cerai,1,9.768226405242226,204.3569220790144,0
51363,20.0,HP,2,92.76225664073954,UPI,Wanita,4,1,Single,1,10.015273094933589,391.6666811242338,0
51364,20.0,HP,1,97.25865561203813,Credit Card,Wanita,1,1,Menikah,1,16.644310526519725,386.6194199658481,1
51365,20.0,Komputer,1,49.287204143840846,UPI,Wanita,2,2,Menikah,0,20.236964603054204,283.7380812234975,0
51366,5.0,Smartphone,3,53.05665961102511,Debit Card,Wanita,2,2,Cerai,0,15.65537477146363,375.4558475414836,1
51367,20.0,Smartphone,2,10.118539516759704,UPI,Wanita,2,1,Cerai,0,17.465255551360713,277.8323612060261,0
51368,30.0,Smartphone,1,38.25072261815751,Debit Card,Pria,4,4,Cerai,0,9.323289214165278,234.21823842314888,1
51369,5.0,Smartphone,3,56.89779537542859,Credit Card,Wanita,1,3,Menikah,0,11.987420911956493,286.5963841347665,1
51370,5.0,HP,2,18.45305033430462,Credit Card,Pria,4,3,Single,0,4.925877161699082,458.0517925971165,1
51371,30.0,HP,2,57.12575798682745,COD,Wanita,3,1,Single,0,17.006162267463086,253.83351714408727,0
51372,5.0,Komputer,3,103.11521840964704,UPI,Wanita,1,4,Cerai,0,5.536298510667736,261.4752709826655,1
51373,30.0,Komputer,3,71.85191726838113,UPI,Pria,4,2,Single,0,0.0314198848452795,343.36129104882014,0
51374,10.0,Smartphone,1,14.076933329417416,Debit Card,Wanita,1,1,Menikah,0,23.34405299516878,401.19979017344855,1
51375,5.0,HP,2,27.04220166548155,Credit Card,Pria,3,5,Single,0,7.650381030363845,393.8483441244626,0
51376,30.0,Smartphone,2,59.57260026823397,Debit Card,Pria,5,4,Menikah,0,4.915801061650058,107.9194920472629,0
51377,10.0,Komputer,2,46.57102222950839,Credit Card,Wanita,2,5,Cerai,0,6.703668274144397,374.9661332075413,1
51378,10.0,Komputer,3,46.25360724780136,Debit Card,Wanita,4,5,Single,0,8.26119244046619,280.2216192395707,1
51379,10.0,Smartphone,1,65.86575653651286,Credit Card,Pria,3,1,Menikah,0,11.863660661204342,309.63598702178297,1
51380,10.0,Komputer,2,72.20553098278761,Debit Card,Pria,3,4,Cerai,0,1.7337917754649157,324.6653347771917,0
51381,5.0,Smartphone,3,96.63908058176196,Credit Card,Wanita,1,5,Cerai,0,1.3168289051362718,392.68784684330615,1
51382,10.0,HP,2,44.21115479818574,Debit Card,Pria,1,4,Cerai,0,7.322769138451815,432.5331934433252,1
51383,30.0,Smartphone,1,97.62862254966748,UPI,Wanita,2,3,Cerai,1,7.394153279927396,358.50437785289444,0
51384,5.0,HP,2,43.94029134795274,COD,Pria,1,5,Single,0,2.9411556953558766,325.56288832240045,1
51385,20.0,HP,1,11.37479372824189,Debit Card,Wanita,4,5,Menikah,1,10.119789858013355,249.50770192508077,0
51386,10.0,Komputer,1,68.73157986555098,COD,Pria,4,4,Single,0,7.100716705069557,155.15128769277902,0
51387,20.0,Komputer,2,72.60876736290368,UPI,Pria,4,3,Menikah,0,0.6513888198767526,483.4310726579456,0
51388,5.0,Komputer,2,112.47212824651392,UPI,Wanita,5,5,Cerai,0,22.14301951052777,284.736916930123,0
51389,30.0,Smartphone,1,88.49705249718455,Credit Card,Pria,4,1,Single,0,22.15047545108976,326.4848977989573,0
51390,10.0,Smartphone,3,110.54385503686056,COD,Pria,1,4,Cerai,0,5.229556322836851,400.42925577456685,0
51391,5.0,Komputer,1,109.4599291779461,Credit Card,Pria,1,4,Menikah,0,4.071805704108697,127.36419399193169,0
51392,10.0,Smartphone,2,74.52602267969785,Credit Card,Pria,4,5,Cerai,0,13.682319108674545,442.0044036014926,0
51393,5.0,Komputer,2,65.69263751369147,COD,Pria,3,3,Single,0,15.768837574535771,418.81029733696295,0
51394,10.0,Smartphone,3,69.105711223814,Debit Card,Pria,3,5,Single,0,23.93856393617682,409.7714327639365,0
51395,10.0,HP,1,117.5080428828835,Debit Card,Pria,3,2,Menikah,0,9.433711415995312,108.79308269376337,0
51396,30.0,HP,1,93.91428455090028,UPI,Wanita,2,5,Menikah,1,15.45500857161396,310.6075405641657,0
51397,10.0,Komputer,1,17.22057905112552,Credit Card,Pria,5,2,Single,0,21.95452614510774,121.70734829297471,1
51398,5.0,Smartphone,2,94.51926677986098,Debit Card,Pria,4,1,Single,0,11.248844644521249,320.3490315389165,1
51399,20.0,Smartphone,1,24.611875623295976,COD,Wanita,2,4,Single,0,3.058643778933151,387.379330502209,0
51400,20.0,HP,3,56.44531313564695,COD,Pria,3,4,Single,1,9.436182145749356,148.74010010336917,0
51401,5.0,HP,2,29.20286230030144,Debit Card,Pria,4,3,Menikah,0,3.41417316758251,377.9532421909154,0
51402,5.0,Komputer,2,84.30205253632143,COD,Wanita,2,5,Single,1,0.415986605048757,279.81313839412286,0
51403,10.0,HP,1,105.8906196621991,COD,Pria,1,1,Menikah,0,18.78882640872565,424.621172271128,1
51404,20.0,Komputer,3,38.39161681716831,UPI,Pria,3,2,Single,1,5.960592512383888,313.4355757521204,0
51405,20.0,HP,2,14.43123523894158,Credit Card,Wanita,2,3,Single,0,0.050176145974351,234.4486143338595,0
51406,10.0,HP,2,39.326706278620776,UPI,Wanita,1,1,Cerai,0,21.810808938378624,232.79662536948345,0
51407,30.0,Smartphone,1,82.32161366220235,Credit Card,Pria,3,1,Cerai,0,11.094720962272648,458.9946080030336,1
51408,30.0,HP,1,42.807414668761744,COD,Pria,5,2,Single,0,5.97149699083063,281.14863383405293,0
51409,10.0,HP,3,36.98289926868739,Credit Card,Wanita,3,2,Menikah,1,6.569749308885481,262.3015588705684,0
51410,30.0,Komputer,1,26.210046917190468,COD,Pria,5,4,Single,0,6.0134473326262565,115.94944891916624,0
51411,5.0,HP,3,62.214389090559855,COD,Wanita,5,5,Cerai,0,4.8639040297318,245.72984204616063,0
51412,5.0,Komputer,2,36.73411523807657,UPI,Wanita,5,3,Single,1,21.03065561435741,439.8508219777699,1
51413,5.0,HP,3,89.06619015104056,UPI,Wanita,4,5,Cerai,0,4.258290859246738,404.3950626130437,0
51414,10.0,HP,3,13.811576229103313,Credit Card,Pria,4,3,Single,1,14.046367096984966,188.3652811186399,0
51415,10.0,Komputer,3,81.36379880780152,Debit Card,Wanita,5,1,Single,0,1.9330061168046837,265.2226492854013,0
51416,30.0,Smartphone,2,32.319401675293534,Credit Card,Wanita,1,2,Menikah,1,23.738034404465004,178.63187043269954,0
51417,10.0,Komputer,1,61.26711502093436,Credit Card,Wanita,5,2,Cerai,0,15.082847611148043,481.6867267338827,0
51418,5.0,Komputer,2,37.90034103359497,Credit Card,Pria,2,1,Cerai,0,22.57881278005733,339.2471514142143,0
51419,10.0,Komputer,1,88.1183977412415,COD,Pria,5,1,Cerai,0,9.94694448688738,401.7419170194195,0
51420,30.0,Smartphone,3,113.71030962893822,COD,Pria,4,3,Menikah,0,20.26680141906029,385.5234598707116,0
51421,10.0,HP,3,110.46382963902852,COD,Wanita,4,1,Single,0,21.34136198623278,449.4757453560334,0
51422,10.0,Komputer,3,72.09401474157048,Debit Card,Pria,2,3,Menikah,0,17.573732279466746,479.7311114181837,1
51423,10.0,Komputer,3,58.20018487455251,Credit Card,Pria,2,5,Single,1,2.3236866613426583,112.97846951028978,1
51424,5.0,Smartphone,3,99.1045585855289,Credit Card,Wanita,3,2,Menikah,1,0.4020021601476492,490.1204719599809,1
51425,30.0,Komputer,1,83.58253170218894,COD,Wanita,1,2,Menikah,1,4.213991801405545,448.2169852423518,0
51426,30.0,HP,1,26.10987313494728,Credit Card,Pria,1,2,Cerai,1,2.9524189241669605,253.1789634792385,0
51427,10.0,Smartphone,3,99.40570956549504,Debit Card,Pria,1,5,Menikah,0,18.12844160499609,434.8276970228282,0
51428,30.0,HP,2,54.32170478039167,Credit Card,Wanita,4,5,Single,1,13.925170517233568,394.6231929323798,0
51429,20.0,HP,2,26.73335089668514,UPI,Pria,1,4,Menikah,1,13.148771613640143,417.2457506758767,1
51430,30.0,Smartphone,3,37.40669529559664,Credit Card,Wanita,3,3,Menikah,0,6.321682508203513,188.2764131356221,1
51431,10.0,Komputer,1,35.76560847855937,Credit Card,Wanita,3,3,Single,0,3.865188418426041,359.42548077426613,1
51432,10.0,HP,2,64.70880207939791,Credit Card,Pria,1,4,Cerai,1,5.163699244222397,110.37035771971632,0
51433,10.0,HP,2,31.952560427955685,Debit Card,Pria,2,2,Single,0,10.006925185362004,439.2916530211396,1
51434,20.0,HP,2,19.21014605118126,Credit Card,Pria,3,3,Single,0,18.503580169023824,480.4171889903157,1
51435,5.0,HP,3,19.224447820582483,Credit Card,Pria,2,3,Single,0,6.3629154134117485,364.8493762541152,0
51436,10.0,Smartphone,2,72.07676267099612,Debit Card,Wanita,4,2,Menikah,1,17.465325031468005,305.06786127040084,0
51437,10.0,Smartphone,2,89.49731821767854,Credit Card,Pria,3,1,Menikah,1,12.287795510121086,390.2924357452285,0
51438,20.0,HP,2,41.9762960164092,Debit Card,Pria,2,1,Single,0,22.136021212769823,230.5445152898468,0
51439,5.0,Komputer,2,8.984831628611964,COD,Pria,1,4,Single,0,5.8228640222258345,350.5551183250152,1
51440,20.0,HP,1,19.630861997756234,Debit Card,Wanita,4,5,Cerai,0,11.271417065440223,387.5891757225777,0
51441,30.0,Komputer,3,110.18987443876156,UPI,Pria,5,3,Menikah,0,2.416619179141777,157.07231259247504,0
51442,10.0,HP,3,61.757520852787096,COD,Pria,5,3,Menikah,0,8.378828565558017,156.02720219863696,0
51443,20.0,Komputer,1,57.1608731057451,Credit Card,Wanita,1,4,Menikah,0,12.672011100805076,386.4552710857228,0
51444,10.0,HP,1,9.375655505660454,COD,Wanita,4,4,Menikah,1,18.31850535839481,272.7129976661984,0
51445,30.0,Komputer,3,88.7932575664434,COD,Wanita,4,3,Single,0,4.951928001465794,455.68059938436,1
51446,5.0,HP,2,65.72782930718907,Credit Card,Wanita,4,2,Single,0,5.452303210161647,224.77555286273503,0
51447,20.0,HP,2,28.23930764994989,Credit Card,Wanita,4,2,Cerai,1,15.789446013026234,116.97229489945782,1
51448,30.0,Komputer,3,17.658482420821578,UPI,Pria,5,5,Menikah,0,9.561444586357789,359.9504116926079,1
51449,30.0,Smartphone,2,49.08960431767983,Credit Card,Wanita,2,3,Menikah,0,12.052371680808696,373.6956906410322,0
51450,20.0,Komputer,1,101.27362588242796,Credit Card,Wanita,4,3,Single,0,20.90337171946852,321.4366435914841,1
51451,10.0,Smartphone,2,104.5088743081178,Credit Card,Wanita,2,3,Cerai,0,12.47708252661313,373.3330582778392,0
51452,20.0,HP,2,74.3273337454982,UPI,Wanita,4,3,Single,1,16.31248451522928,309.50173778975795,0
51453,30.0,Komputer,2,88.66668913146641,Debit Card,Wanita,3,4,Menikah,1,16.419376041499305,377.0531264396182,0
51454,10.0,Komputer,3,18.242915551330093,Debit Card,Wanita,3,1,Menikah,0,20.09029857390045,117.5749626220778,0
51455,10.0,Komputer,1,72.63449752880331,Credit Card,Wanita,3,3,Cerai,0,15.953487212275604,247.3589480884086,0
51456,30.0,Smartphone,2,81.7010559010259,Credit Card,Wanita,4,1,Single,0,1.620245641346563,184.32676718147383,1
51457,20.0,Smartphone,3,28.081976935086104,UPI,Pria,2,2,Menikah,0,8.554324567171005,139.73045544465094,0
51458,20.0,HP,2,106.21779428467975,Debit Card,Pria,5,5,Menikah,0,24.73290458773025,193.6370544664288,0
51459,5.0,Smartphone,1,27.424624814917276,Debit Card,Pria,1,2,Cerai,0,4.912757220197969,176.52424721271527,1
51460,20.0,Smartphone,2,41.0498963823418,COD,Wanita,5,3,Menikah,0,14.668226960367214,489.2525553446389,1
51461,10.0,HP,1,76.36403740769774,Credit Card,Wanita,4,2,Menikah,1,21.073515996931537,214.61836708738508,0
51462,20.0,Komputer,2,78.41025749003404,Credit Card,Wanita,3,4,Single,1,14.663964018683853,192.38358805886375,0
51463,5.0,Komputer,1,85.42924521354723,UPI,Pria,3,1,Cerai,0,9.306756453166932,433.9498025075972,0
51464,20.0,HP,2,17.881347002843654,Debit Card,Wanita,2,3,Cerai,0,2.0057140679426437,267.6464869075356,0
51465,30.0,Komputer,1,102.68840944178386,COD,Wanita,4,4,Cerai,0,9.041622563402374,268.5861793797236,0
51466,10.0,Smartphone,2,66.27742021257488,Credit Card,Wanita,5,1,Single,0,4.551687789357239,277.4361865520607,1
51467,30.0,HP,2,59.20200632208286,Credit Card,Pria,4,4,Cerai,0,24.0215704070495,266.61380244824585,0
51468,10.0,HP,3,117.8262268190536,UPI,Pria,4,2,Menikah,0,17.87579603895716,230.6261819835393,0
